route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"1001","23720000033","23720000001","La Poterie","","0","a-1.3449241","1001-A-5001-5015","1",""
"1001","23720000033","23720000010","La Poterie","","0","a-7.3449246","1001-A-5001-5015","1",""
"1001","23720000033","23720000100","La Poterie","","0","a-4.3449247","1001-A-5001-5015","1",""
"1001","23720000034","23720001000","La Poterie","","0","a-9.3449260","1001-A-5001-5015","1",""
"0012","23720000019","23720010000","Rennes La Poterie","","0","12-1.3922710","0012-A-1140-1747-1356","1",""
"0012","23720000019","23720010001","Rennes La Poterie","","0","12-1.3922710","0012-A-1140-1747-1356","1",""
"0012","23720000019","23720010002","Rennes La Poterie","","0","12-1.3922710","0012-A-1140-1747-1356","1",""
"0012","23720000019","23720010003","Rennes La Poterie","","0","12-1.3922710","0012-A-1140-1747-1356","1",""
"0012","23720000019","23720010004","Rennes La Poterie","","0","12-1.3922710","0012-A-1140-1747-1356","1",""
"0012","23720000019","23720010005","Rennes La Poterie","","0","12-1.3922710","0012-A-1140-1747-1356","1",""
"0012","23720000019","23720010006","Rennes La Poterie","","0","12-1.3922710","0012-A-1140-1747-1356","1",""
"0012","23720000019","23720010007","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010008","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010009","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"1001","23720000034","23720001001","Kennedy","","1","a-13.3449264","1001-B-5030-5001","1",""
"0012","23720000019","23720010010","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010011","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010012","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010013","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010014","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010015","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010016","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010017","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010018","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010019","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"1001","23720000034","23720001002","La Poterie","","0","a-13.3449264","1001-A-5001-5015","1",""
"0012","23720000019","23720010020","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010021","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010022","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010023","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010024","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0012","23720000019","23720010025","Jacques Cartier","","1","12-1.3922710","0012-B-1747-1140","1",""
"0004","23720000005","23720010026","ZA Saint-Sulpice","","1","04-5.3947965","0004-B-2801-1630","1",""
"0004","23720000009","23720010027","ZA Saint-Sulpice","","1","04-5.3947396","0004-B-2801-1630","1",""
"0004","23720000013","23720010028","ZA Saint-Sulpice","","1","04-5.3946228","0004-B-2801-1630","1",""
"0004","23720000017","23720010029","ZA Saint-Sulpice","","1","04-5.3947689","0004-B-2801-1630","1",""
"1001","23720000034","23720001003","Kennedy","","1","a-2.3449254","1001-B-5030-5001","1",""
"0004","23720000031","23720010030","ZA Saint-Sulpice","","1","04-5.3948258","0004-B-2801-1630","1",""
"0004","23720000005","23720010031","ZA Saint-Sulpice","","1","04-6.3947956","0004-B-2801-1630","1",""
"0004","23720000009","23720010032","ZA Saint-Sulpice","","1","04-6.3947387","0004-B-2801-1630","1",""
"0004","23720000013","23720010033","ZA Saint-Sulpice","","1","04-6.3946219","0004-B-2801-1630","1",""
"0004","23720000017","23720010034","ZA Saint-Sulpice","","1","04-6.3947680","0004-B-2801-1630","1",""
"0004","23720000031","23720010035","ZA Saint-Sulpice","","1","04-6.3948249","0004-B-2801-1630","1",""
"0004","23720000005","23720010036","ZA Saint-Sulpice","","1","04-1.3947962","0004-B-2801-1630","1",""
"0004","23720000009","23720010037","ZA Saint-Sulpice","","1","04-1.3947393","0004-B-2801-1630","1",""
"0004","23720000013","23720010038","ZA Saint-Sulpice","","1","04-1.3946225","0004-B-2801-1630","1",""
"0004","23720000017","23720010039","ZA Saint-Sulpice","","1","04-1.3947686","0004-B-2801-1630","1",""
"1001","23720000034","23720001004","La Poterie","","0","a-2.3449254","1001-A-5001-5015","1",""
"0004","23720000031","23720010040","ZA Saint-Sulpice","","1","04-1.3948255","0004-B-2801-1630","1",""
"0004","23720000005","23720010041","ZA Saint-Sulpice","","1","04-7.3947957","0004-B-2801-1630","1",""
"0004","23720000009","23720010042","ZA Saint-Sulpice","","1","04-7.3947388","0004-B-2801-1630","1",""
"0004","23720000013","23720010043","ZA Saint-Sulpice","","1","04-7.3946220","0004-B-2801-1630","1",""
"0004","23720000017","23720010044","ZA Saint-Sulpice","","1","04-7.3947681","0004-B-2801-1630","1",""
"0004","23720000031","23720010045","ZA Saint-Sulpice","","1","04-7.3948250","0004-B-2801-1630","1",""
"0004","23720000005","23720010046","ZA Saint-Sulpice","","1","04-9.3947958","0004-B-2801-1630","1",""
"0004","23720000009","23720010047","ZA Saint-Sulpice","","1","04-9.3947389","0004-B-2801-1630","1",""
"0004","23720000013","23720010048","ZA Saint-Sulpice","","1","04-9.3946221","0004-B-2801-1630","1",""
"0004","23720000017","23720010049","ZA Saint-Sulpice","","1","04-9.3947682","0004-B-2801-1630","1",""
"1001","23720000034","23720001005","Kennedy","","1","a-4.3449258","1001-B-5030-5001","1",""
"0004","23720000031","23720010050","ZA Saint-Sulpice","","1","04-9.3948251","0004-B-2801-1630","1",""
"0004","23720000005","23720010051","ZA Saint-Sulpice","","1","04-4.3947966","0004-B-2801-1630","1",""
"0004","23720000009","23720010052","ZA Saint-Sulpice","","1","04-4.3947397","0004-B-2801-1630","1",""
"0004","23720000013","23720010053","ZA Saint-Sulpice","","1","04-4.3946229","0004-B-2801-1630","1",""
"0004","23720000017","23720010054","ZA Saint-Sulpice","","1","04-4.3947690","0004-B-2801-1630","1",""
"0004","23720000031","23720010055","ZA Saint-Sulpice","","1","04-4.3948259","0004-B-2801-1630","1",""
"0004","23720000005","23720010056","ZA Saint-Sulpice","","1","04-12.3947959","0004-B-2801-1630","1",""
"0004","23720000009","23720010057","ZA Saint-Sulpice","","1","04-12.3947390","0004-B-2801-1630","1",""
"0004","23720000013","23720010058","ZA Saint-Sulpice","","1","04-12.3946222","0004-B-2801-1630","1",""
"0004","23720000017","23720010059","ZA Saint-Sulpice","","1","04-12.3947683","0004-B-2801-1630","1",""
"1001","23720000034","23720001006","La Poterie","","0","a-4.3449258","1001-A-5001-5015","1",""
"0004","23720000031","23720010060","ZA Saint-Sulpice","","1","04-12.3948252","0004-B-2801-1630","1",""
"0004","23720000005","23720010061","ZA Saint-Sulpice","","1","04-15.3947960","0004-B-2801-1630","1",""
"0004","23720000009","23720010062","ZA Saint-Sulpice","","1","04-15.3947391","0004-B-2801-1630","1",""
"0004","23720000013","23720010063","ZA Saint-Sulpice","","1","04-15.3946223","0004-B-2801-1630","1",""
"0004","23720000017","23720010064","ZA Saint-Sulpice","","1","04-15.3947684","0004-B-2801-1630","1",""
"0004","23720000031","23720010065","ZA Saint-Sulpice","","1","04-15.3948253","0004-B-2801-1630","1",""
"0004","23720000005","23720010066","ZA Saint-Sulpice","","1","04-3.3947945","0004-B-2801-1630","1",""
"0004","23720000009","23720010067","ZA Saint-Sulpice","","1","04-3.3947376","0004-B-2801-1630","1",""
"0004","23720000013","23720010068","ZA Saint-Sulpice","","1","04-3.3946208","0004-B-2801-1630","1",""
"0004","23720000017","23720010069","ZA Saint-Sulpice","","1","04-3.3947669","0004-B-2801-1630","1",""
"1001","23720000034","23720001007","Kennedy","","1","a-5.3449253","1001-B-5030-5001","1",""
"0004","23720000031","23720010070","ZA Saint-Sulpice","","1","04-3.3948238","0004-B-2801-1630","1",""
"0004","23720000005","23720010071","ZA Saint-Sulpice","","1","04-2.3947964","0004-B-2801-1630","1",""
"0004","23720000009","23720010072","ZA Saint-Sulpice","","1","04-2.3947395","0004-B-2801-1630","1",""
"0004","23720000013","23720010073","ZA Saint-Sulpice","","1","04-2.3946227","0004-B-2801-1630","1",""
"0004","23720000017","23720010074","ZA Saint-Sulpice","","1","04-2.3947688","0004-B-2801-1630","1",""
"0004","23720000031","23720010075","ZA Saint-Sulpice","","1","04-2.3948257","0004-B-2801-1630","1",""
"0004","23720000005","23720010076","ZA Saint-Sulpice","","1","04-8.3947948","0004-B-2801-1630","1",""
"0004","23720000009","23720010077","ZA Saint-Sulpice","","1","04-8.3947379","0004-B-2801-1630","1",""
"0004","23720000013","23720010078","ZA Saint-Sulpice","","1","04-8.3946211","0004-B-2801-1630","1",""
"0004","23720000017","23720010079","ZA Saint-Sulpice","","1","04-8.3947672","0004-B-2801-1630","1",""
"1001","23720000034","23720001008","La Poterie","","0","a-5.3449253","1001-A-5001-5015","1",""
"0004","23720000031","23720010080","ZA Saint-Sulpice","","1","04-8.3948241","0004-B-2801-1630","1",""
"0004","23720000005","23720010081","ZA Saint-Sulpice","","1","04-5.3947965","0004-B-2801-1630","1",""
"0004","23720000009","23720010082","ZA Saint-Sulpice","","1","04-5.3947396","0004-B-2801-1630","1",""
"0004","23720000013","23720010083","ZA Saint-Sulpice","","1","04-5.3946228","0004-B-2801-1630","1",""
"0004","23720000017","23720010084","ZA Saint-Sulpice","","1","04-5.3947689","0004-B-2801-1630","1",""
"0004","23720000031","23720010085","ZA Saint-Sulpice","","1","04-5.3948258","0004-B-2801-1630","1",""
"0004","23720000005","23720010086","ZA Saint-Sulpice","","1","04-20.3947953","0004-B-2801-1630","1",""
"0004","23720000009","23720010087","ZA Saint-Sulpice","","1","04-20.3947384","0004-B-2801-1630","1",""
"0004","23720000013","23720010088","ZA Saint-Sulpice","","1","04-20.3946216","0004-B-2801-1630","1",""
"0004","23720000017","23720010089","ZA Saint-Sulpice","","1","04-20.3947677","0004-B-2801-1630","1",""
"1001","23720000034","23720001009","Kennedy","","1","a-7.3449257","1001-B-5030-5001","1",""
"0004","23720000031","23720010090","ZA Saint-Sulpice","","1","04-20.3948246","0004-B-2801-1630","1",""
"0004","23720000005","23720010091","ZA Saint-Sulpice","","1","04-13.3947949","0004-B-2801-1630","1",""
"0004","23720000009","23720010092","ZA Saint-Sulpice","","1","04-13.3947380","0004-B-2801-1630","1",""
"0004","23720000013","23720010093","ZA Saint-Sulpice","","1","04-13.3946212","0004-B-2801-1630","1",""
"0004","23720000017","23720010094","ZA Saint-Sulpice","","1","04-13.3947673","0004-B-2801-1630","1",""
"0004","23720000031","23720010095","ZA Saint-Sulpice","","1","04-13.3948242","0004-B-2801-1630","1",""
"0004","23720000005","23720010096","ZA Saint-Sulpice","","1","04-16.3947950","0004-B-2801-1630","1",""
"0004","23720000009","23720010097","ZA Saint-Sulpice","","1","04-16.3947381","0004-B-2801-1630","1",""
"0004","23720000013","23720010098","ZA Saint-Sulpice","","1","04-16.3946213","0004-B-2801-1630","1",""
"0004","23720000017","23720010099","ZA Saint-Sulpice","","1","04-16.3947674","0004-B-2801-1630","1",""
"1001","23720000033","23720000101","Kennedy","","1","a-5.3449242","1001-B-5030-5001","1",""
"1001","23720000034","23720001010","La Poterie","","0","a-7.3449257","1001-A-5001-5015","1",""
"0004","23720000031","23720010100","ZA Saint-Sulpice","","1","04-16.3948243","0004-B-2801-1630","1",""
"0004","23720000005","23720010101","ZA Saint-Sulpice","","1","04-6.3947956","0004-B-2801-1630","1",""
"0004","23720000009","23720010102","ZA Saint-Sulpice","","1","04-6.3947387","0004-B-2801-1630","1",""
"0004","23720000013","23720010103","ZA Saint-Sulpice","","1","04-6.3946219","0004-B-2801-1630","1",""
"0004","23720000017","23720010104","ZA Saint-Sulpice","","1","04-6.3947680","0004-B-2801-1630","1",""
"0004","23720000031","23720010105","ZA Saint-Sulpice","","1","04-6.3948249","0004-B-2801-1630","1",""
"0004","23720000005","23720010106","ZA Saint-Sulpice","","1","04-18.3947961","0004-B-2801-1630","1",""
"0004","23720000009","23720010107","ZA Saint-Sulpice","","1","04-18.3947392","0004-B-2801-1630","1",""
"0004","23720000013","23720010108","ZA Saint-Sulpice","","1","04-18.3946224","0004-B-2801-1630","1",""
"0004","23720000017","23720010109","ZA Saint-Sulpice","","1","04-18.3947685","0004-B-2801-1630","1",""
"1001","23720000034","23720001011","Kennedy","","1","a-12.3449263","1001-B-5030-5001","1",""
"0004","23720000031","23720010110","ZA Saint-Sulpice","","1","04-18.3948254","0004-B-2801-1630","1",""
"0004","23720000005","23720010111","ZA Saint-Sulpice","","1","04-19.3947963","0004-B-2801-1630","1",""
"0004","23720000009","23720010112","ZA Saint-Sulpice","","1","04-19.3947394","0004-B-2801-1630","1",""
"0004","23720000013","23720010113","ZA Saint-Sulpice","","1","04-19.3946226","0004-B-2801-1630","1",""
"0004","23720000017","23720010114","ZA Saint-Sulpice","","1","04-19.3947687","0004-B-2801-1630","1",""
"0004","23720000031","23720010115","ZA Saint-Sulpice","","1","04-19.3948256","0004-B-2801-1630","1",""
"0004","23720000005","23720010116","ZA Saint-Sulpice","","1","04-1.3947962","0004-B-2801-1630","1",""
"0004","23720000009","23720010117","ZA Saint-Sulpice","","1","04-1.3947393","0004-B-2801-1630","1",""
"0004","23720000013","23720010118","ZA Saint-Sulpice","","1","04-1.3946225","0004-B-2801-1630","1",""
"0004","23720000017","23720010119","ZA Saint-Sulpice","","1","04-1.3947686","0004-B-2801-1630","1",""
"1001","23720000034","23720001012","La Poterie","","0","a-12.3449263","1001-A-5001-5015","1",""
"0004","23720000031","23720010120","ZA Saint-Sulpice","","1","04-1.3948255","0004-B-2801-1630","1",""
"0004","23720000005","23720010121","ZA Saint-Sulpice","","1","04-7.3947957","0004-B-2801-1630","1",""
"0004","23720000009","23720010122","ZA Saint-Sulpice","","1","04-7.3947388","0004-B-2801-1630","1",""
"0004","23720000013","23720010123","ZA Saint-Sulpice","","1","04-7.3946220","0004-B-2801-1630","1",""
"0004","23720000017","23720010124","ZA Saint-Sulpice","","1","04-7.3947681","0004-B-2801-1630","1",""
"0004","23720000031","23720010125","ZA Saint-Sulpice","","1","04-7.3948250","0004-B-2801-1630","1",""
"0004","23720000005","23720010126","ZA Saint-Sulpice","","1","04-9.3947958","0004-B-2801-1630","1",""
"0004","23720000009","23720010127","ZA Saint-Sulpice","","1","04-9.3947389","0004-B-2801-1630","1",""
"0004","23720000013","23720010128","ZA Saint-Sulpice","","1","04-9.3946221","0004-B-2801-1630","1",""
"0004","23720000017","23720010129","ZA Saint-Sulpice","","1","04-9.3947682","0004-B-2801-1630","1",""
"1001","23720000034","23720001013","Kennedy","","1","a-1.3449252","1001-B-5030-5001","1",""
"0004","23720000031","23720010130","ZA Saint-Sulpice","","1","04-9.3948251","0004-B-2801-1630","1",""
"0004","23720000005","23720010131","ZA Saint-Sulpice","","1","04-4.3947966","0004-B-2801-1630","1",""
"0004","23720000009","23720010132","ZA Saint-Sulpice","","1","04-4.3947397","0004-B-2801-1630","1",""
"0004","23720000013","23720010133","ZA Saint-Sulpice","","1","04-4.3946229","0004-B-2801-1630","1",""
"0004","23720000017","23720010134","ZA Saint-Sulpice","","1","04-4.3947690","0004-B-2801-1630","1",""
"0004","23720000031","23720010135","ZA Saint-Sulpice","","1","04-4.3948259","0004-B-2801-1630","1",""
"0004","23720000005","23720010136","ZA Saint-Sulpice","","1","04-12.3947959","0004-B-2801-1630","1",""
"0004","23720000009","23720010137","ZA Saint-Sulpice","","1","04-12.3947390","0004-B-2801-1630","1",""
"0004","23720000013","23720010138","ZA Saint-Sulpice","","1","04-12.3946222","0004-B-2801-1630","1",""
"0004","23720000017","23720010139","ZA Saint-Sulpice","","1","04-12.3947683","0004-B-2801-1630","1",""
"1001","23720000034","23720001014","La Poterie","","0","a-1.3449252","1001-A-5001-5015","1",""
"0004","23720000031","23720010140","ZA Saint-Sulpice","","1","04-12.3948252","0004-B-2801-1630","1",""
"0004","23720000005","23720010141","ZA Saint-Sulpice","","1","04-3.3947945","0004-B-2801-1630","1",""
"0004","23720000009","23720010142","ZA Saint-Sulpice","","1","04-3.3947376","0004-B-2801-1630","1",""
"0004","23720000013","23720010143","ZA Saint-Sulpice","","1","04-3.3946208","0004-B-2801-1630","1",""
"0004","23720000017","23720010144","ZA Saint-Sulpice","","1","04-3.3947669","0004-B-2801-1630","1",""
"0004","23720000031","23720010145","ZA Saint-Sulpice","","1","04-3.3948238","0004-B-2801-1630","1",""
"0004","23720000005","23720010146","ZA Saint-Sulpice","","1","04-2.3947964","0004-B-2801-1630","1",""
"0004","23720000009","23720010147","ZA Saint-Sulpice","","1","04-2.3947395","0004-B-2801-1630","1",""
"0004","23720000013","23720010148","ZA Saint-Sulpice","","1","04-2.3946227","0004-B-2801-1630","1",""
"0004","23720000017","23720010149","ZA Saint-Sulpice","","1","04-2.3947688","0004-B-2801-1630","1",""
"1001","23720000034","23720001015","Kennedy","","1","a-9.3449260","1001-B-5030-5001","1",""
"0004","23720000031","23720010150","ZA Saint-Sulpice","","1","04-2.3948257","0004-B-2801-1630","1",""
"0004","23720000005","23720010151","ZA Saint-Sulpice","","1","04-8.3947948","0004-B-2801-1630","1",""
"0004","23720000009","23720010152","ZA Saint-Sulpice","","1","04-8.3947379","0004-B-2801-1630","1",""
"0004","23720000013","23720010153","ZA Saint-Sulpice","","1","04-8.3946211","0004-B-2801-1630","1",""
"0004","23720000017","23720010154","ZA Saint-Sulpice","","1","04-8.3947672","0004-B-2801-1630","1",""
"0004","23720000031","23720010155","ZA Saint-Sulpice","","1","04-8.3948241","0004-B-2801-1630","1",""
"0004","23720000005","23720010156","ZA Saint-Sulpice","","1","04-5.3947965","0004-B-2801-1630","1",""
"0004","23720000009","23720010157","ZA Saint-Sulpice","","1","04-5.3947396","0004-B-2801-1630","1",""
"0004","23720000013","23720010158","ZA Saint-Sulpice","","1","04-5.3946228","0004-B-2801-1630","1",""
"0004","23720000017","23720010159","ZA Saint-Sulpice","","1","04-5.3947689","0004-B-2801-1630","1",""
"1001","23720000034","23720001016","La Poterie","","0","a-9.3449260","1001-A-5001-5015","1",""
"0004","23720000031","23720010160","ZA Saint-Sulpice","","1","04-5.3948258","0004-B-2801-1630","1",""
"0004","23720000005","23720010161","ZA Saint-Sulpice","","1","04-20.3947953","0004-B-2801-1630","1",""
"0004","23720000009","23720010162","ZA Saint-Sulpice","","1","04-20.3947384","0004-B-2801-1630","1",""
"0004","23720000013","23720010163","ZA Saint-Sulpice","","1","04-20.3946216","0004-B-2801-1630","1",""
"0004","23720000017","23720010164","ZA Saint-Sulpice","","1","04-20.3947677","0004-B-2801-1630","1",""
"0004","23720000031","23720010165","ZA Saint-Sulpice","","1","04-20.3948246","0004-B-2801-1630","1",""
"0004","23720000005","23720010166","ZA Saint-Sulpice","","1","04-21.3947938","0004-B-2801-1630","1",""
"0004","23720000009","23720010167","ZA Saint-Sulpice","","1","04-21.3947369","0004-B-2801-1630","1",""
"0004","23720000013","23720010168","ZA Saint-Sulpice","","1","04-21.3946201","0004-B-2801-1630","1",""
"0004","23720000017","23720010169","ZA Saint-Sulpice","","1","04-21.3947662","0004-B-2801-1630","1",""
"1001","23720000034","23720001017","Kennedy","","1","a-13.3449264","1001-B-5030-5001","1",""
"0004","23720000031","23720010170","ZA Saint-Sulpice","","1","04-21.3948231","0004-B-2801-1630","1",""
"0004","23720000005","23720010171","ZA Saint-Sulpice","","1","04-6.3947956","0004-B-2801-1630","1",""
"0004","23720000009","23720010172","ZA Saint-Sulpice","","1","04-6.3947387","0004-B-2801-1630","1",""
"0004","23720000013","23720010173","ZA Saint-Sulpice","","1","04-6.3946219","0004-B-2801-1630","1",""
"0004","23720000017","23720010174","ZA Saint-Sulpice","","1","04-6.3947680","0004-B-2801-1630","1",""
"0004","23720000031","23720010175","ZA Saint-Sulpice","","1","04-6.3948249","0004-B-2801-1630","1",""
"0004","23720000005","23720010176","ZA Saint-Sulpice","","1","04-18.3947961","0004-B-2801-1630","1",""
"0004","23720000009","23720010177","ZA Saint-Sulpice","","1","04-18.3947392","0004-B-2801-1630","1",""
"0004","23720000013","23720010178","ZA Saint-Sulpice","","1","04-18.3946224","0004-B-2801-1630","1",""
"0004","23720000017","23720010179","ZA Saint-Sulpice","","1","04-18.3947685","0004-B-2801-1630","1",""
"1001","23720000034","23720001018","La Poterie","","0","a-13.3449264","1001-A-5001-5015","1",""
"0004","23720000031","23720010180","ZA Saint-Sulpice","","1","04-18.3948254","0004-B-2801-1630","1",""
"0004","23720000005","23720010181","ZA Saint-Sulpice","","1","04-19.3947963","0004-B-2801-1630","1",""
"0004","23720000009","23720010182","ZA Saint-Sulpice","","1","04-19.3947394","0004-B-2801-1630","1",""
"0004","23720000013","23720010183","ZA Saint-Sulpice","","1","04-19.3946226","0004-B-2801-1630","1",""
"0004","23720000017","23720010184","ZA Saint-Sulpice","","1","04-19.3947687","0004-B-2801-1630","1",""
"0004","23720000031","23720010185","ZA Saint-Sulpice","","1","04-19.3948256","0004-B-2801-1630","1",""
"0004","23720000005","23720010186","ZA Saint-Sulpice","","1","04-7.3947957","0004-B-2801-1630","1",""
"0004","23720000009","23720010187","ZA Saint-Sulpice","","1","04-7.3947388","0004-B-2801-1630","1",""
"0004","23720000013","23720010188","ZA Saint-Sulpice","","1","04-7.3946220","0004-B-2801-1630","1",""
"0004","23720000017","23720010189","ZA Saint-Sulpice","","1","04-7.3947681","0004-B-2801-1630","1",""
"1001","23720000034","23720001019","Kennedy","","1","a-2.3449254","1001-B-5030-5001","1",""
"0004","23720000031","23720010190","ZA Saint-Sulpice","","1","04-7.3948250","0004-B-2801-1630","1",""
"0004","23720000005","23720010191","ZA Saint-Sulpice","","1","04-9.3947958","0004-B-2801-1630","1",""
"0004","23720000009","23720010192","ZA Saint-Sulpice","","1","04-9.3947389","0004-B-2801-1630","1",""
"0004","23720000013","23720010193","ZA Saint-Sulpice","","1","04-9.3946221","0004-B-2801-1630","1",""
"0004","23720000017","23720010194","ZA Saint-Sulpice","","1","04-9.3947682","0004-B-2801-1630","1",""
"0004","23720000031","23720010195","ZA Saint-Sulpice","","1","04-9.3948251","0004-B-2801-1630","1",""
"0004","23720000005","23720010196","ZA Saint-Sulpice","","1","04-4.3947966","0004-B-2801-1630","1",""
"0004","23720000009","23720010197","ZA Saint-Sulpice","","1","04-4.3947397","0004-B-2801-1630","1",""
"0004","23720000013","23720010198","ZA Saint-Sulpice","","1","04-4.3946229","0004-B-2801-1630","1",""
"0004","23720000017","23720010199","ZA Saint-Sulpice","","1","04-4.3947690","0004-B-2801-1630","1",""
"1001","23720000033","23720000102","La Poterie","","0","a-5.3449242","1001-A-5001-5015","1",""
"1001","23720000034","23720001020","La Poterie","","0","a-2.3449254","1001-A-5001-5015","1",""
"0004","23720000031","23720010200","ZA Saint-Sulpice","","1","04-4.3948259","0004-B-2801-1630","1",""
"0004","23720000005","23720010201","ZA Saint-Sulpice","","1","04-12.3947959","0004-B-2801-1630","1",""
"0004","23720000009","23720010202","ZA Saint-Sulpice","","1","04-12.3947390","0004-B-2801-1630","1",""
"0004","23720000013","23720010203","ZA Saint-Sulpice","","1","04-12.3946222","0004-B-2801-1630","1",""
"0004","23720000017","23720010204","ZA Saint-Sulpice","","1","04-12.3947683","0004-B-2801-1630","1",""
"0004","23720000031","23720010205","ZA Saint-Sulpice","","1","04-12.3948252","0004-B-2801-1630","1",""
"0004","23720000005","23720010206","ZA Saint-Sulpice","","1","04-3.3947945","0004-B-2801-1630","1",""
"0004","23720000009","23720010207","ZA Saint-Sulpice","","1","04-3.3947376","0004-B-2801-1630","1",""
"0004","23720000013","23720010208","ZA Saint-Sulpice","","1","04-3.3946208","0004-B-2801-1630","1",""
"0004","23720000017","23720010209","ZA Saint-Sulpice","","1","04-3.3947669","0004-B-2801-1630","1",""
"1001","23720000034","23720001021","Kennedy","","1","a-4.3449258","1001-B-5030-5001","1",""
"0004","23720000031","23720010210","ZA Saint-Sulpice","","1","04-3.3948238","0004-B-2801-1630","1",""
"0004","23720000005","23720010211","ZA Saint-Sulpice","","1","04-2.3947964","0004-B-2801-1630","1",""
"0004","23720000009","23720010212","ZA Saint-Sulpice","","1","04-2.3947395","0004-B-2801-1630","1",""
"0004","23720000013","23720010213","ZA Saint-Sulpice","","1","04-2.3946227","0004-B-2801-1630","1",""
"0004","23720000017","23720010214","ZA Saint-Sulpice","","1","04-2.3947688","0004-B-2801-1630","1",""
"0004","23720000031","23720010215","ZA Saint-Sulpice","","1","04-2.3948257","0004-B-2801-1630","1",""
"0004","23720000005","23720010216","ZA Saint-Sulpice","","1","04-8.3947948","0004-B-2801-1630","1",""
"0004","23720000009","23720010217","ZA Saint-Sulpice","","1","04-8.3947379","0004-B-2801-1630","1",""
"0004","23720000013","23720010218","ZA Saint-Sulpice","","1","04-8.3946211","0004-B-2801-1630","1",""
"0004","23720000017","23720010219","ZA Saint-Sulpice","","1","04-8.3947672","0004-B-2801-1630","1",""
"1001","23720000034","23720001022","La Poterie","","0","a-4.3449258","1001-A-5001-5015","1",""
"0004","23720000031","23720010220","ZA Saint-Sulpice","","1","04-8.3948241","0004-B-2801-1630","1",""
"0004","23720000005","23720010221","ZA Saint-Sulpice","","1","04-20.3947953","0004-B-2801-1630","1",""
"0004","23720000009","23720010222","ZA Saint-Sulpice","","1","04-20.3947384","0004-B-2801-1630","1",""
"0004","23720000013","23720010223","ZA Saint-Sulpice","","1","04-20.3946216","0004-B-2801-1630","1",""
"0004","23720000017","23720010224","ZA Saint-Sulpice","","1","04-20.3947677","0004-B-2801-1630","1",""
"0004","23720000031","23720010225","ZA Saint-Sulpice","","1","04-20.3948246","0004-B-2801-1630","1",""
"0004","23720000005","23720010226","ZA Saint-Sulpice","","1","04-21.3947938","0004-B-2801-1630","1",""
"0004","23720000009","23720010227","ZA Saint-Sulpice","","1","04-21.3947369","0004-B-2801-1630","1",""
"0004","23720000013","23720010228","ZA Saint-Sulpice","","1","04-21.3946201","0004-B-2801-1630","1",""
"0004","23720000017","23720010229","ZA Saint-Sulpice","","1","04-21.3947662","0004-B-2801-1630","1",""
"1001","23720000034","23720001023","Kennedy","","1","a-5.3449253","1001-B-5030-5001","1",""
"0004","23720000031","23720010230","ZA Saint-Sulpice","","1","04-21.3948231","0004-B-2801-1630","1",""
"0004","23720000005","23720010231","ZA Saint-Sulpice","","1","04-6.3947956","0004-B-2801-1630","1",""
"0004","23720000009","23720010232","ZA Saint-Sulpice","","1","04-6.3947387","0004-B-2801-1630","1",""
"0004","23720000013","23720010233","ZA Saint-Sulpice","","1","04-6.3946219","0004-B-2801-1630","1",""
"0004","23720000017","23720010234","ZA Saint-Sulpice","","1","04-6.3947680","0004-B-2801-1630","1",""
"0004","23720000031","23720010235","ZA Saint-Sulpice","","1","04-6.3948249","0004-B-2801-1630","1",""
"0004","23720000005","23720010236","ZA Saint-Sulpice","","1","04-18.3947961","0004-B-2801-1630","1",""
"0004","23720000009","23720010237","ZA Saint-Sulpice","","1","04-18.3947392","0004-B-2801-1630","1",""
"0004","23720000013","23720010238","ZA Saint-Sulpice","","1","04-18.3946224","0004-B-2801-1630","1",""
